"","X","CITY","STABBR","INSTNM","MAIN","INSTURL","PREDDEG","CONTROL","UGDS","ADM_RATE","SAT_AVG","ACTCMMID","TUITIONFEE_IN","TUITIONFEE_OUT","C150_4","LONGITUDE","LATITUDE"
"2231",2231,"Houston","TX","The Art Institute of Houston",1,"www.aih.aii.edu",3,3,1887,1,1061.44920634921,23.2588331963846,17668,17668,0.3556,-95.445776,29.730409
"2232",2232,"Sherman","TX","Austin College",1,"www.austincollege.edu",3,2,1272,0.5438,1159,25,33840,33840,0.7642,-96.598772,33.646307
"2233",2233,"Austin","TX","Austin Community College District",1,"www.austincc.edu",2,1,32581,1,1061.44920634921,23.2588331963846,2550,10830,0.510104098765432,-97.68172,30.333508
"2234",2234,"San Antonio","TX","Baptist Health System School of Health Professions",1,"www.bshp.edu",2,3,500,1,1061.44920634921,23.2588331963846,15260.8861985472,17349.8388367161,0.510104098765432,-98.568633,29.517296
"2235",2235,"Jacksonville","TX","Baptist Missionary Association Theological Seminary",1,"www.bmats.edu",3,2,54,1,1061.44920634921,23.2588331963846,5100,5100,0.510104098765432,-95.252385,31.976958
"2236",2236,"Waco","TX","Baylor University",1,"www.baylor.edu",3,2,13801,0.5536,1227,27,38120,38120,0.722,-97.119359,31.545956
"2237",2237,"Brenham","TX","Blinn College",1,"www.blinn.edu",2,1,17095,1,1061.44920634921,23.2588331963846,2136,5064,0.510104098765432,-96.409677,30.159713
"2238",2238,"Houston","TX","Vet Tech Institute of Houston",1,"houston.vettechinstitute.edu",2,3,216,0.4259,1061.44920634921,23.2588331963846,14120,14120,0.510104098765432,-95.454505,29.728667
"2239",2239,"Lake Jackson","TX","Brazosport College",1,"www.brazosport.edu",2,1,3164,1,1061.44920634921,23.2588331963846,2295,4725,0.1818,-95.409004,29.04836
"2240",2240,"Farmers Branch","TX","Brookhaven College",1,"www.brookhavencollege.edu/",2,1,10160,1,1061.44920634921,23.2588331963846,1665,4695,0.510104098765432,-96.85016,32.928237
"2241",2241,"Killeen","TX","Central Texas College",1,"www.ctcd.edu",2,1,14409,1,1061.44920634921,23.2588331963846,2130,6270,0.510104098765432,-97.809704,31.119054
"2242",2242,"Austin","TX","Concordia University-Texas",1,"www.concordia.edu",3,2,1525,0.8529,1021,22,26960,26960,0.3231,-97.836247,30.420952
"2243",2243,"Gainesville","TX","North Central Texas College",1,"www.nctc.edu",2,1,9873,1,1061.44920634921,23.2588331963846,1440,3816,0.510104098765432,-97.165273,33.618269
"2244",2244,"Corpus Christi","TX","Texas A & M University-Corpus Christi",1,"www.tamucc.edu",3,1,9074,0.8462,970,21,7655,16283,0.3801,-97.331933,27.718601
"2245",2245,"Dallas","TX","Court Reporting Institute of Dallas",1,"www.cri.edu",2,3,38,1,1061.44920634921,23.2588331963846,10240,10240,0.510104098765432,-96.86576,32.822222
"2246",2246,"Dallas","TX","Dallas Baptist University",1,"www.dbu.edu",3,2,3357,0.4621,1075,23,23650,23650,0.546,-96.947006,32.710017
"2247",2247,"Dallas","TX","Dallas Christian College",1,"www.dallas.edu",3,2,309,0.3796,996,22,15492,15492,0.4,-96.887124,32.913698
"2248",2248,"Dallas","TX","Dallas Institute of Funeral Service",1,"www.dallasinstitute.edu",2,2,128,1,1061.44920634921,23.2588331963846,10500,10500,0.510104098765432,-96.683412,32.771374
"2249",2249,"Irving","TX","University of Dallas",1,"www.udallas.edu",3,2,1324,0.8513,1211,27,34430,34430,0.7038,-96.921573,32.846202
"2250",2250,"Corpus Christi","TX","Del Mar College",1,"www.delmar.edu",2,1,10439,1,1061.44920634921,23.2588331963846,2546,4808,0.510104098765432,-97.407627,27.763623
"2251",2251,"Marshall","TX","East Texas Baptist University",1,"www.etbu.edu",3,2,1183,0.5599,952,20,23280,23280,0.3831,-94.374337,32.554545
"2252",2252,"Texarkana","TX","Texas A & M University-Texarkana",1,"www.tamut.edu",3,1,1386,0.4755,897,19,6059,15235,0.510104098765432,-94.10398,33.49561
"2253",2253,"Commerce","TX","Texas A & M University-Commerce",1,"www.tamuc.edu/",3,1,7358,0.4784,909,20,5892,14580,0.5185,-95.906913,33.243814
"2254",2254,"Mesquite","TX","Eastfield College",1,"www.eastfieldcollege.edu/",2,1,12174,1,1061.44920634921,23.2588331963846,1665,4695,0.510104098765432,-96.65947,32.815679
"2255",2255,"Dallas","TX","El Centro College",1,"www.elcentrocollege.edu/",2,1,8796,1,1061.44920634921,23.2588331963846,1665,4695,0.510104098765432,-96.805361,32.779817
"2256",2256,"El Paso","TX","El Paso Community College",1,"www.epcc.edu",2,1,27478,1,1061.44920634921,23.2588331963846,2094,3654,0.510104098765432,-106.371671,31.77234
"2257",2257,"Denison","TX","Grayson College",1,"www.grayson.edu",2,1,3547,1,1061.44920634921,23.2588331963846,1632,3648,0.510104098765432,-96.633557,33.706482
"2258",2258,"San Antonio","TX","Hallmark University",1,"www.hallmarkuniversity.edu",2,2,365,1,1061.44920634921,23.2588331963846,24703.6852264291,17349.8388367161,0.426,-98.568626,29.538447
"2259",2259,"Abilene","TX","Hardin-Simmons University",1,"www.hsutx.edu",3,2,1576,0.568,1037,23,22350,22350,0.5244,-99.733815,32.476786
"2260",2260,"Athens","TX","Trinity Valley Community College",1,"www.tvcc.edu",2,1,4720,1,1061.44920634921,23.2588331963846,2220,4500,0.510104098765432,-95.858058,32.195686
"2261",2261,"Houston","TX","Houston Baptist University",1,"www.hbu.edu",3,2,2279,0.3573,1054,23,28800,28800,0.4458,-95.515978,29.694414
"2262",2262,"Houston","TX","University of Houston-Clear Lake",1,"prtl.uhcl.edu/portal/page/portal/HOMEPAGE",3,1,5072,0.5736,1044,22,5802,16170,0.510104098765432,-95.098129,29.582523
"2263",2263,"Houston","TX","Houston Community College",1,"www.hccs.edu",2,1,58084,1,1061.44920634921,23.2588331963846,1630,3754,0.510104098765432,-95.376524,29.737303
"2264",2264,"Houston","TX","University of Houston-Downtown",1,"www.uhd.edu",3,1,13662,0.8417,894,18,5516,14204,0.1917,-95.35953,29.763831
"2265",2265,"Victoria","TX","University of Houston-Victoria",1,"www.uhv.edu",3,1,2991,0.5576,1061.44920634921,23.2588331963846,6748,17608,0.510104098765432,-96.978193,28.816438
"2266",2266,"Houston","TX","University of Houston",1,"www.uh.edu/",3,1,31643,0.6299,1139,25,8605,19693,0.4811,-95.344851,29.719988
"2267",2267,"Brownwood","TX","Howard Payne University",1,"www.hputx.edu",3,2,1037,0.8212,976,21,24600,24600,0.4474,-98.984956,31.716345
"2268",2268,"Austin","TX","Huston-Tillotson University",1,"www.htu.edu",3,2,972,0.597,814,17,13544,13544,0.3128,-97.721698,30.264672
"2269",2269,"San Antonio","TX","University of the Incarnate Word",1,"www.uiw.edu",3,2,6325,0.9321,963,21,26490,26490,0.4273,-98.467709,29.468052
"2270",2270,"Jacksonville","TX","Jacksonville College-Main Campus",1,"www.jacksonville-college.edu",2,2,299,1,1061.44920634921,23.2588331963846,7275,7275,0.510104098765432,-95.281249,31.966072
"2271",2271,"Hawkins","TX","Jarvis Christian College",1,"www.jarvis.edu",3,2,716,1,1061.44920634921,23.2588331963846,11369,11369,0.1419,-95.17773,32.588249
"2272",2272,"Dallas","TX","KD Conservatory College of Film and Dramatic Arts",1,"www.KDSTUDIO.COM",2,3,162,0.8714,1061.44920634921,23.2588331963846,16336,16336,0.510104098765432,-96.840687,32.808104
"2273",2273,"Kilgore","TX","Kilgore College",1,"https://www.kilgore.edu",2,1,5768,1,1061.44920634921,23.2588331963846,1392,4248,0.510104098765432,-94.870073,32.378214
"2274",2274,"Beaumont","TX","Lamar University",1,"www.lamar.edu",3,1,9043,0.7881,963,21,7659,16362,0.3289,-94.073389,30.044274
"2275",2275,"Port Arthur","TX","Lamar State College-Port Arthur",1,"www.lamarpa.edu",2,1,1286,1,1061.44920634921,23.2588331963846,5295,16155,0.510104098765432,-93.925514,29.880903
"2276",2276,"Laredo","TX","Laredo Community College",1,"www.laredo.edu",2,1,7585,1,1061.44920634921,23.2588331963846,3300,5748,0.510104098765432,-99.520772,27.506477
"2277",2277,"Laredo","TX","Texas A & M International University",1,"www.tamiu.edu/",3,1,6706,0.467,906,19,6453,15129,0.454,-99.435225,27.573504
"2278",2278,"Longview","TX","LeTourneau University",1,"www.letu.edu",3,2,2015,0.494,1177,26,26910,26910,0.5147,-94.72726,32.467658
"2279",2279,"Lubbock","TX","Lubbock Christian University",1,"https://www.lcu.edu",3,2,1406,0.9432,1010,22,19600,19600,0.4349,-101.934816,33.576273
"2280",2280,"Texas City","TX","College of the Mainland",1,"www.com.edu",2,1,3858,1,1061.44920634921,23.2588331963846,1773,3873,0.510104098765432,-94.999739,29.395514
"2281",2281,"Belton","TX","University of Mary Hardin-Baylor",1,"www.umhb.edu",3,2,3039,0.7991,1064,24,25650,25650,0.4779,-97.463479,31.066798
"2282",2282,"Waco","TX","McLennan Community College",1,"www.mclennan.edu",2,1,6973,1,1061.44920634921,23.2588331963846,2760,4560,0.510104098765432,-97.17287,31.590003
"2283",2283,"Abilene","TX","McMurry University",1,"ww2.mcm.edu",3,2,953,0.614,901,19,25019,25019,0.3614,-99.750277,32.429551
"2284",2284,"Midland","TX","Midland College",1,"www.midland.edu",2,1,3459,1,1061.44920634921,23.2588331963846,2970,5550,0.2011,-102.10539,32.028578
"2285",2285,"Wichita Falls","TX","Midwestern State University",1,"www.mwsu.edu",3,1,5142,0.6164,995,21,7753,9703,0.4547,-98.51774,33.877143
"2286",2286,"Dallas","TX","Wade College",1,"www.wadecollege.edu",2,3,207,1,1061.44920634921,23.2588331963846,13055,13055,0.5763,-96.819524,32.80086
"2287",2287,"Dallas","TX","Mountain View College",1,"www.dcccd.edu",2,1,7300,1,1061.44920634921,23.2588331963846,1665,4695,0.510104098765432,-96.903798,32.726573
"2288",2288,"Corsicana","TX","Navarro College",1,"www.navarrocollege.edu",2,1,9999,1,1061.44920634921,23.2588331963846,1888,4828,0.510104098765432,-96.498738,32.076066
"2289",2289,"The Woodlands","TX","Lone Star College System",1,"www.lonestar.edu",2,1,59920,1,1061.44920634921,23.2588331963846,1504,3544,0.510104098765432,-95.490077,30.188408
"2290",2290,"Irving","TX","North Lake College",1,"www.northlakecollege.edu/Pages/default.aspx",2,1,8872,1,1061.44920634921,23.2588331963846,1665,4695,0.510104098765432,-96.967106,32.871878
"2291",2291,"Denton","TX","University of North Texas",1,"www.unt.edu",3,1,29758,0.6538,1096,24,9346,18034,0.502,-97.151211,33.210958
"2292",2292,"Mount Pleasant","TX","Northeast Texas Community College",1,"www.ntcc.edu",2,1,2388,1,1061.44920634921,23.2588331963846,2446,5476,0.510104098765432,-94.881862,33.104937
"2293",2293,"San Antonio","TX","Our Lady of the Lake University",1,"www.ollusa.edu",3,2,1556,0.4952,941,20,24596,24596,0.3758,-98.54395,29.425611
"2294",2294,"Edinburg","TX","The University of Texas Rio Grande Valley",1,"www.utrgv.edu",3,1,17811,0.628,953,20,5173,14023,0.4275,-98.172112,26.306629
"2295",2295,"Brownsville","TX","The University of Texas at Brownsville",1,"www.utb.edu",3,1,9973,1,1061.44920634921,23.2588331963846,5282,14744,0.2752,-97.486644,25.893584
"2296",2296,"Paris","TX","Paris Junior College",1,"www.parisjc.edu/",2,1,3875,1,1061.44920634921,23.2588331963846,1548,3420,0.510104098765432,-95.529301,33.651072
"2297",2297,"Dallas","TX","Paul Quinn College",1,"www.pqc.edu",3,2,272,0.8997,1070,22,13375,13375,0.038,-96.755864,32.677195
"2298",2298,"Prairie View","TX","Prairie View A & M University",1,"www.pvamu.edu",3,1,6905,0.3913,850,18,9461,20928,0.3783,-95.992066,30.094591
"2299",2299,"Houston","TX","Rice University",1,"www.rice.edu",3,2,3888,0.151,1460,33,40566,40566,0.915,-95.403625,29.716485
"2300",2300,"Dallas","TX","Richland College",1,"www.richlandcollege.edu/",2,1,15865,1,1061.44920634921,23.2588331963846,1665,4695,0.510104098765432,-96.730505,32.922141
"2301",2301,"Austin","TX","Saint Edward's University",1,"https://www.stedwards.edu",3,2,3991,0.7836,1116,25,36550,36550,0.6667,-97.75763,30.229844
"2302",2302,"San Antonio","TX","St Philip's College",1,"www.alamo.edu/spc/",2,1,8272,1,1061.44920634921,23.2588331963846,2088,10740,0.510104098765432,-98.452987,29.41456
"2303",2303,"Houston","TX","University of St Thomas",1,"www.stthom.edu",3,2,1563,0.7899,1111,25,29440,29440,0.5188,-95.394178,29.738113
"2304",2304,"Huntsville","TX","Sam Houston State University",1,"www.shsu.edu/",3,1,16819,0.7367,1000,21,7294,15982,0.5306,-95.5519,30.7247
"2305",2305,"San Antonio","TX","San Antonio College",1,"www.alamo.edu/sac",2,1,17944,1,1061.44920634921,23.2588331963846,2088,10740,0.510104098765432,-98.494234,29.446415
"2306",2306,"Pasadena","TX","San Jacinto Community College",1,"www.sjcd.edu",2,1,23881,1,1061.44920634921,23.2588331963846,1408,3688,0.510104098765432,-95.115941,29.660335
"2307",2307,"Kerrville","TX","Schreiner University",1,"www.schreiner.edu",3,2,1001,0.9353,997,22,24360,24360,0.4286,-99.131076,30.03108
"2308",2308,"San Antonio","TX","St Mary's University",1,"www.stmarytx.edu/",3,2,2309,0.5946,1033,22,26186,26186,0.6262,-98.564307,29.451793
"2309",2309,"Dallas","TX","Southern Methodist University",1,"www.smu.edu",3,2,6340,0.524,1316,30,45940,45940,0.7702,-96.784855,32.845254
"2310",2310,"Uvalde","TX","Southwest Texas Junior College",1,"www.swtjc.net",2,1,3950,1,1061.44920634921,23.2588331963846,2020,4012,0.510104098765432,-99.741245,29.219676
"2311",2311,"Waxahachie","TX","Southwestern Assemblies of God University",1,"www.sagu.edu",3,2,1656,0.3343,1061.44920634921,23.2588331963846,18580,18580,0.4103,-96.85315,32.405477
"2312",2312,"Georgetown","TX","Southwestern University",1,"www.southwestern.edu",3,2,1536,0.4852,1159,26,36120,36120,0.7307,-97.664637,30.635194
"2313",2313,"Nacogdoches","TX","Stephen F Austin State University",1,"www.sfasu.edu",3,1,10692,0.5851,998,22,8892,19752,0.4371,-94.58546,31.58562
"2314",2314,"San Marcos","TX","Texas State University",1,"www.txstate.edu",3,1,32177,0.729,1032,23,8950,19086,0.5511,-97.936392,29.889202
"2315",2315,"Keene","TX","Southwestern Adventist University",1,"www.swau.edu/",3,2,726,0.4965,905,19,19460,19460,0.4018,-97.328511,32.397136
"2316",2316,"Terrell","TX","Southwestern Christian College",1,"www.swcc.edu",2,2,164,1,1061.44920634921,23.2588331963846,7764,7764,0.3667,-96.286747,32.735778
"2317",2317,"Alpine","TX","Sul Ross State University",1,"www.sulross.edu",3,1,2018,0.934,890,19,5676,14364,0.2794,-103.65007,30.363418
"2318",2318,"Stephenville","TX","Tarleton State University",1,"www.tarleton.edu",3,1,10214,0.5254,961,21,6516,15204,0.4466,-98.22008,32.215665
"2319",2319,"Fort Worth","TX","Tarrant County College District",1,"www.tccd.edu",2,1,42189,1,1061.44920634921,23.2588331963846,1320,4920,0.510104098765432,-97.327948,32.747501
"2320",2320,"Temple","TX","Temple College",1,"www.templejc.edu",2,1,5013,1,1061.44920634921,23.2588331963846,2160,5664,0.510104098765432,-97.351031,31.070607
"2321",2321,"San Antonio","TX","The University of Texas Health Science Center at San Antonio",1,"www.uthscsa.edu",3,1,825,1,1061.44920634921,23.2588331963846,5032.29961089494,17349.8388367161,0.510104098765432,-98.57606,29.504716
"2322",2322,"Galveston","TX","The University of Texas Medical Branch",1,"www.utmb.edu",3,1,708,1,1061.44920634921,23.2588331963846,5032.29961089494,17349.8388367161,0.510104098765432,-94.776401,29.311333
"2323",2323,"Waco","TX","Texas State Technical College-Waco",1,"https://www.tstc.edu",2,1,3747,1,1061.44920634921,23.2588331963846,3342,7200,0.510104098765432,-97.083675,31.637387
"2324",2324,"Kingsville","TX","Texas A & M University-Kingsville",1,"WWW.TAMUK.EDU",3,1,8815,0.8357,922,19,7554,18984,0.3541,-97.882342,27.524852
"2325",2325,"College Station","TX","Texas A & M University-College Station",1,"www.tamu.edu",3,1,46941,0.7103,1206,27,9685,26583,0.7934,-96.340322,30.613226
"2326",2326,"Arlington","TX","The University of Texas at Arlington",1,"WWW.UTA.EDU",3,1,29616,0.614,1053,23,8878,18102,0.4188,-97.115087,32.728437
"2327",2327,"Austin","TX","The University of Texas at Austin",1,"www.utexas.edu",3,1,38914,0.3966,1296,29,9830,34836,0.8064,-97.73924,30.286598
"2328",2328,"Richardson","TX","The University of Texas at Dallas",1,"www.utdallas.edu",3,1,14300,0.6194,1259,28,10864,26894,0.7064,-96.748371,32.989432
"2329",2329,"El Paso","TX","The University of Texas at El Paso",1,"www.utep.edu",3,1,19614,0.9989,1061.44920634921,23.2588331963846,7259,18389,0.3825,-106.50356,31.771697
"2330",2330,"Tyler","TX","The University of Texas at Tyler",1,"www.uttyler.edu/",3,1,5550,0.8358,1051,23,7312,18172,0.4486,-95.249096,32.314724
"2331",2331,"Fort Worth","TX","Texas Christian University",1,"www.tcu.edu/",3,2,8600,0.4887,1207,27,38600,38600,0.7545,-97.361537,32.709568
"2332",2332,"Tyler","TX","Texas College",1,"www.texascollege.edu",3,2,813,1,1061.44920634921,23.2588331963846,10008,10008,0.1236,-95.312259,32.374185
"2333",2333,"Seguin","TX","Texas Lutheran University",1,"www.tlu.edu",3,2,1270,0.5587,1020,22,26800,26800,0.4394,-97.984601,29.573274
"2334",2334,"Odessa","TX","The University of Texas of the Permian Basin",1,"www.utpb.edu",3,1,3311,0.87,963,20,5250,13938,0.3373,-102.329634,31.889509
"2335",2335,"San Antonio","TX","The University of Texas at San Antonio",1,"www.utsa.edu/",3,1,23815,0.7591,1037,22,7457,16507,0.3111,-98.621386,29.582418
"2336",2336,"Houston","TX","Texas Southern University",1,"www.tsu.edu",3,1,6880,0.5192,812,17,8126,18986,0.1615,-95.361961,29.722468
"2337",2337,"Lubbock","TX","Texas Tech University",1,"www.ttu.edu",3,1,28278,0.6613,1110,25,7811,16499,0.5908,-101.876917,33.580309
"2338",2338,"Fort Worth","TX","Texas Wesleyan University",1,"www.txwes.edu",3,2,1676,0.3806,984,21,23144,23144,0.403,-97.279631,32.733314
"2339",2339,"Denton","TX","Texas Woman's University",1,"www.twu.edu",3,1,9327,0.8531,953,20,7836,18696,0.4394,-97.129088,33.227002
"2340",2340,"San Antonio","TX","Trinity University",1,"www.trinity.edu",3,2,2223,0.4842,1281,29,36214,36214,0.8122,-98.482577,29.46286
"2341",2341,"Houston","TX","The University of Texas Health Science Center at Houston",1,"www.uth.edu/",3,1,657,1,1061.44920634921,23.2588331963846,5032.29961089494,17349.8388367161,0.510104098765432,-95.403183,29.702873
"2342",2342,"Harlingen","TX","Texas State Technical College-Harlingen",1,"www.tstc.edu",2,1,3323,1,1061.44920634921,23.2588331963846,3264,7200,0.510104098765432,-97.666348,26.219333
"2343",2343,"Sweetwater","TX","Texas State Technical College-West Texas",1,"www.texas.tstc.edu",2,1,1184,1,1061.44920634921,23.2588331963846,5148,10800,0.510104098765432,-100.474926,32.462704
"2344",2344,"Lubbock","TX","Texas Tech University Health Sciences Center",1,"www.ttuhsc.edu",3,1,1467,1,1061.44920634921,23.2588331963846,5032.29961089494,17349.8388367161,0.510104098765432,-101.89359,33.593227
"2345",2345,"Tyler","TX","Tyler Junior College",1,"www.tjc.edu",2,1,11128,1,1061.44920634921,23.2588331963846,2352,4362,0.510104098765432,-95.284129,32.336015
"2346",2346,"Victoria","TX","Victoria College",1,"www.victoriacollege.edu",2,1,3516,1,1061.44920634921,23.2588331963846,2640,4650,0.510104098765432,-96.979234,28.816451
"2347",2347,"Plainview","TX","Wayland Baptist University",1,"www.wbu.edu",3,2,3716,0.9774,946,20,12960,12960,0.3198,-101.729564,34.186673
"2348",2348,"Weatherford","TX","Weatherford College",1,"https://www.wc.edu",2,1,5418,1,1061.44920634921,23.2588331963846,2400,5280,0.510104098765432,-97.792652,32.740658
"2349",2349,"Canyon","TX","West Texas A & M University",1,"www.wtamu.edu",3,1,7121,0.6742,970,21,6782,7538,0.4047,-101.9158,34.981996
"2350",2350,"Wharton","TX","Wharton County Junior College",1,"www.wcjc.edu",2,1,6071,1,1061.44920634921,23.2588331963846,2222,4214,0.510104098765432,-96.085199,29.324294
"2351",2351,"Marshall","TX","Wiley College",1,"wileyc.edu",3,2,1351,1,1061.44920634921,23.2588331963846,11482,11482,0.2,-94.376821,32.537646
"2352",2352,"Provo","UT","Brigham Young University-Provo",1,"www.byu.edu",3,2,27163,0.47,1290,29,5000,5000,0.7902,-111.649281,40.250851
